file,handle,title,reading,background,background_hex,ink_hex,typeface,typeface_family,orientation,variant_skus
PRV-27-KNR-GOTY.png,isogaba-maware,急がば回れ,いそがばまわれ,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-27-KNR-S-GOTY PRV-27-KNR-M-GOTY PRV-27-KNR-L-GOTY
PRV-27-AI-MINT.png,isogaba-maware,急がば回れ,いそがばまわれ,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-27-AI-S-MINT PRV-27-AI-M-MINT PRV-27-AI-L-MINT
PRV-27-AI-MINY.png,isogaba-maware,急がば回れ,いそがばまわれ,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-27-AI-S-MINY PRV-27-AI-M-MINY PRV-27-AI-L-MINY
PRV-27-AI-FDET.png,isogaba-maware,急がば回れ,いそがばまわれ,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-27-AI-S-FDET PRV-27-AI-M-FDET PRV-27-AI-L-FDET
PRV-27-AI-FDEY.png,isogaba-maware,急がば回れ,いそがばまわれ,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-27-AI-S-FDEY PRV-27-AI-M-FDEY PRV-27-AI-L-FDEY
PRV-27-AI-GOTT.png,isogaba-maware,急がば回れ,いそがばまわれ,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-27-AI-S-GOTT PRV-27-AI-M-GOTT PRV-27-AI-L-GOTT
PRV-27-AI-GOTY.png,isogaba-maware,急がば回れ,いそがばまわれ,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-27-AI-S-GOTY PRV-27-AI-M-GOTY PRV-27-AI-L-GOTY
PRV-27-SUMI-MINT.png,isogaba-maware,急がば回れ,いそがばまわれ,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-27-SUMI-S-MINT PRV-27-SUMI-M-MINT PRV-27-SUMI-L-MINT
PRV-27-SUMI-MINY.png,isogaba-maware,急がば回れ,いそがばまわれ,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-27-SUMI-S-MINY PRV-27-SUMI-M-MINY PRV-27-SUMI-L-MINY
PRV-27-SUMI-FDET.png,isogaba-maware,急がば回れ,いそがばまわれ,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-27-SUMI-S-FDET PRV-27-SUMI-M-FDET PRV-27-SUMI-L-FDET
PRV-27-SUMI-FDEY.png,isogaba-maware,急がば回れ,いそがばまわれ,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-27-SUMI-S-FDEY PRV-27-SUMI-M-FDEY PRV-27-SUMI-L-FDEY
PRV-27-SUMI-GOTT.png,isogaba-maware,急がば回れ,いそがばまわれ,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-27-SUMI-S-GOTT PRV-27-SUMI-M-GOTT PRV-27-SUMI-L-GOTT
PRV-27-SUMI-GOTY.png,isogaba-maware,急がば回れ,いそがばまわれ,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-27-SUMI-S-GOTY PRV-27-SUMI-M-GOTY PRV-27-SUMI-L-GOTY
PRV-27-SHU-MINT.png,isogaba-maware,急がば回れ,いそがばまわれ,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-27-SHU-S-MINT PRV-27-SHU-M-MINT PRV-27-SHU-L-MINT
PRV-27-SHU-MINY.png,isogaba-maware,急がば回れ,いそがばまわれ,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-27-SHU-S-MINY PRV-27-SHU-M-MINY PRV-27-SHU-L-MINY
PRV-27-SHU-FDET.png,isogaba-maware,急がば回れ,いそがばまわれ,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-27-SHU-S-FDET PRV-27-SHU-M-FDET PRV-27-SHU-L-FDET
PRV-27-SHU-FDEY.png,isogaba-maware,急がば回れ,いそがばまわれ,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-27-SHU-S-FDEY PRV-27-SHU-M-FDEY PRV-27-SHU-L-FDEY
PRV-27-SHU-GOTT.png,isogaba-maware,急がば回れ,いそがばまわれ,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-27-SHU-S-GOTT PRV-27-SHU-M-GOTT PRV-27-SHU-L-GOTT
PRV-27-SHU-GOTY.png,isogaba-maware,急がば回れ,いそがばまわれ,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-27-SHU-S-GOTY PRV-27-SHU-M-GOTY PRV-27-SHU-L-GOTY
PRV-28-KNR-MINT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-28-KNR-S-MINT PRV-28-KNR-M-MINT PRV-28-KNR-L-MINT
PRV-28-KNR-MINY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-28-KNR-S-MINY PRV-28-KNR-M-MINY PRV-28-KNR-L-MINY
PRV-28-KNR-FDET.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-28-KNR-S-FDET PRV-28-KNR-M-FDET PRV-28-KNR-L-FDET
PRV-28-KNR-FDEY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-28-KNR-S-FDEY PRV-28-KNR-M-FDEY PRV-28-KNR-L-FDEY
PRV-28-KNR-GOTT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-28-KNR-S-GOTT PRV-28-KNR-M-GOTT PRV-28-KNR-L-GOTT
PRV-28-KNR-GOTY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-28-KNR-S-GOTY PRV-28-KNR-M-GOTY PRV-28-KNR-L-GOTY
PRV-28-AI-MINT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-28-AI-S-MINT PRV-28-AI-M-MINT PRV-28-AI-L-MINT
PRV-28-AI-MINY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-28-AI-S-MINY PRV-28-AI-M-MINY PRV-28-AI-L-MINY
PRV-28-AI-FDET.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-28-AI-S-FDET PRV-28-AI-M-FDET PRV-28-AI-L-FDET
PRV-28-AI-FDEY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-28-AI-S-FDEY PRV-28-AI-M-FDEY PRV-28-AI-L-FDEY
PRV-28-AI-GOTT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-28-AI-S-GOTT PRV-28-AI-M-GOTT PRV-28-AI-L-GOTT
PRV-28-AI-GOTY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-28-AI-S-GOTY PRV-28-AI-M-GOTY PRV-28-AI-L-GOTY
PRV-28-SUMI-MINT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-28-SUMI-S-MINT PRV-28-SUMI-M-MINT PRV-28-SUMI-L-MINT
PRV-28-SUMI-MINY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-28-SUMI-S-MINY PRV-28-SUMI-M-MINY PRV-28-SUMI-L-MINY
PRV-28-SUMI-FDET.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-28-SUMI-S-FDET PRV-28-SUMI-M-FDET PRV-28-SUMI-L-FDET
PRV-28-SUMI-FDEY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-28-SUMI-S-FDEY PRV-28-SUMI-M-FDEY PRV-28-SUMI-L-FDEY
PRV-28-SUMI-GOTT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-28-SUMI-S-GOTT PRV-28-SUMI-M-GOTT PRV-28-SUMI-L-GOTT
PRV-28-SUMI-GOTY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-28-SUMI-S-GOTY PRV-28-SUMI-M-GOTY PRV-28-SUMI-L-GOTY
PRV-28-SHU-MINT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-28-SHU-S-MINT PRV-28-SHU-M-MINT PRV-28-SHU-L-MINT
PRV-28-SHU-MINY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-28-SHU-S-MINY PRV-28-SHU-M-MINY PRV-28-SHU-L-MINY
PRV-28-SHU-FDET.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-28-SHU-S-FDET PRV-28-SHU-M-FDET PRV-28-SHU-L-FDET
PRV-28-SHU-FDEY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-28-SHU-S-FDEY PRV-28-SHU-M-FDEY PRV-28-SHU-L-FDEY
PRV-28-SHU-GOTT.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-28-SHU-S-GOTT PRV-28-SHU-M-GOTT PRV-28-SHU-L-GOTT
PRV-28-SHU-GOTY.png,wataru-seken-ni-oni-wa-nai,渡る世間に鬼はない,わたるせけんにおにはない,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-28-SHU-S-GOTY PRV-28-SHU-M-GOTY PRV-28-SHU-L-GOTY
PRV-29-KNR-MINT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-29-KNR-S-MINT PRV-29-KNR-M-MINT PRV-29-KNR-L-MINT
PRV-29-KNR-MINY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-29-KNR-S-MINY PRV-29-KNR-M-MINY PRV-29-KNR-L-MINY
PRV-29-KNR-FDET.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-29-KNR-S-FDET PRV-29-KNR-M-FDET PRV-29-KNR-L-FDET
PRV-29-KNR-FDEY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-29-KNR-S-FDEY PRV-29-KNR-M-FDEY PRV-29-KNR-L-FDEY
PRV-29-KNR-GOTT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-29-KNR-S-GOTT PRV-29-KNR-M-GOTT PRV-29-KNR-L-GOTT
PRV-29-KNR-GOTY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-29-KNR-S-GOTY PRV-29-KNR-M-GOTY PRV-29-KNR-L-GOTY
PRV-29-AI-MINT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-29-AI-S-MINT PRV-29-AI-M-MINT PRV-29-AI-L-MINT
PRV-29-AI-MINY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-29-AI-S-MINY PRV-29-AI-M-MINY PRV-29-AI-L-MINY
PRV-29-AI-FDET.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-29-AI-S-FDET PRV-29-AI-M-FDET PRV-29-AI-L-FDET
PRV-29-AI-FDEY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-29-AI-S-FDEY PRV-29-AI-M-FDEY PRV-29-AI-L-FDEY
PRV-29-AI-GOTT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-29-AI-S-GOTT PRV-29-AI-M-GOTT PRV-29-AI-L-GOTT
PRV-29-AI-GOTY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-29-AI-S-GOTY PRV-29-AI-M-GOTY PRV-29-AI-L-GOTY
PRV-29-SUMI-MINT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-29-SUMI-S-MINT PRV-29-SUMI-M-MINT PRV-29-SUMI-L-MINT
PRV-29-SUMI-MINY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-29-SUMI-S-MINY PRV-29-SUMI-M-MINY PRV-29-SUMI-L-MINY
PRV-29-SUMI-FDET.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-29-SUMI-S-FDET PRV-29-SUMI-M-FDET PRV-29-SUMI-L-FDET
PRV-29-SUMI-FDEY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-29-SUMI-S-FDEY PRV-29-SUMI-M-FDEY PRV-29-SUMI-L-FDEY
PRV-29-SUMI-GOTT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-29-SUMI-S-GOTT PRV-29-SUMI-M-GOTT PRV-29-SUMI-L-GOTT
PRV-29-SUMI-GOTY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-29-SUMI-S-GOTY PRV-29-SUMI-M-GOTY PRV-29-SUMI-L-GOTY
PRV-29-SHU-MINT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-29-SHU-S-MINT PRV-29-SHU-M-MINT PRV-29-SHU-L-MINT
PRV-29-SHU-MINY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-29-SHU-S-MINY PRV-29-SHU-M-MINY PRV-29-SHU-L-MINY
PRV-29-SHU-FDET.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-29-SHU-S-FDET PRV-29-SHU-M-FDET PRV-29-SHU-L-FDET
PRV-29-SHU-FDEY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-29-SHU-S-FDEY PRV-29-SHU-M-FDEY PRV-29-SHU-L-FDEY
PRV-29-SHU-GOTT.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-29-SHU-S-GOTT PRV-29-SHU-M-GOTT PRV-29-SHU-L-GOTT
PRV-29-SHU-GOTY.png,toudai-moto-kurashi,灯台下暗し,とうだいもとくらし,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-29-SHU-S-GOTY PRV-29-SHU-M-GOTY PRV-29-SHU-L-GOTY
PRV-30-KNR-MINT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,縦書き,PRV-30-KNR-S-MINT PRV-30-KNR-M-MINT PRV-30-KNR-L-MINT
PRV-30-KNR-MINY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,生成り,#f2ece0,#2a2724,明朝,Shippori Mincho,横書き,PRV-30-KNR-S-MINY PRV-30-KNR-M-MINY PRV-30-KNR-L-MINY
PRV-30-KNR-FDET.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,縦書き,PRV-30-KNR-S-FDET PRV-30-KNR-M-FDET PRV-30-KNR-L-FDET
PRV-30-KNR-FDEY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,生成り,#f2ece0,#2a2724,筆文字,Yuji Syuku,横書き,PRV-30-KNR-S-FDEY PRV-30-KNR-M-FDEY PRV-30-KNR-L-FDEY
PRV-30-KNR-GOTT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,縦書き,PRV-30-KNR-S-GOTT PRV-30-KNR-M-GOTT PRV-30-KNR-L-GOTT
PRV-30-KNR-GOTY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,生成り,#f2ece0,#2a2724,極太ゴシック,Dela Gothic One,横書き,PRV-30-KNR-S-GOTY PRV-30-KNR-M-GOTY PRV-30-KNR-L-GOTY
PRV-30-AI-MINT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,縦書き,PRV-30-AI-S-MINT PRV-30-AI-M-MINT PRV-30-AI-L-MINT
PRV-30-AI-MINY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,藍,#1f3c66,#f4f1e8,明朝,Shippori Mincho,横書き,PRV-30-AI-S-MINY PRV-30-AI-M-MINY PRV-30-AI-L-MINY
PRV-30-AI-FDET.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,縦書き,PRV-30-AI-S-FDET PRV-30-AI-M-FDET PRV-30-AI-L-FDET
PRV-30-AI-FDEY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,藍,#1f3c66,#f4f1e8,筆文字,Yuji Syuku,横書き,PRV-30-AI-S-FDEY PRV-30-AI-M-FDEY PRV-30-AI-L-FDEY
PRV-30-AI-GOTT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,縦書き,PRV-30-AI-S-GOTT PRV-30-AI-M-GOTT PRV-30-AI-L-GOTT
PRV-30-AI-GOTY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,藍,#1f3c66,#f4f1e8,極太ゴシック,Dela Gothic One,横書き,PRV-30-AI-S-GOTY PRV-30-AI-M-GOTY PRV-30-AI-L-GOTY
PRV-30-SUMI-MINT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,墨,#22201e,#efe9dc,明朝,Shippori Mincho,縦書き,PRV-30-SUMI-S-MINT PRV-30-SUMI-M-MINT PRV-30-SUMI-L-MINT
PRV-30-SUMI-MINY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,墨,#22201e,#efe9dc,明朝,Shippori Mincho,横書き,PRV-30-SUMI-S-MINY PRV-30-SUMI-M-MINY PRV-30-SUMI-L-MINY
PRV-30-SUMI-FDET.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,縦書き,PRV-30-SUMI-S-FDET PRV-30-SUMI-M-FDET PRV-30-SUMI-L-FDET
PRV-30-SUMI-FDEY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,墨,#22201e,#efe9dc,筆文字,Yuji Syuku,横書き,PRV-30-SUMI-S-FDEY PRV-30-SUMI-M-FDEY PRV-30-SUMI-L-FDEY
PRV-30-SUMI-GOTT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,縦書き,PRV-30-SUMI-S-GOTT PRV-30-SUMI-M-GOTT PRV-30-SUMI-L-GOTT
PRV-30-SUMI-GOTY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,墨,#22201e,#efe9dc,極太ゴシック,Dela Gothic One,横書き,PRV-30-SUMI-S-GOTY PRV-30-SUMI-M-GOTY PRV-30-SUMI-L-GOTY
PRV-30-SHU-MINT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,縦書き,PRV-30-SHU-S-MINT PRV-30-SHU-M-MINT PRV-30-SHU-L-MINT
PRV-30-SHU-MINY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,朱,#b03a2e,#f7f2e7,明朝,Shippori Mincho,横書き,PRV-30-SHU-S-MINY PRV-30-SHU-M-MINY PRV-30-SHU-L-MINY
PRV-30-SHU-FDET.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,縦書き,PRV-30-SHU-S-FDET PRV-30-SHU-M-FDET PRV-30-SHU-L-FDET
PRV-30-SHU-FDEY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,朱,#b03a2e,#f7f2e7,筆文字,Yuji Syuku,横書き,PRV-30-SHU-S-FDEY PRV-30-SHU-M-FDEY PRV-30-SHU-L-FDEY
PRV-30-SHU-GOTT.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,縦書き,PRV-30-SHU-S-GOTT PRV-30-SHU-M-GOTT PRV-30-SHU-L-GOTT
PRV-30-SHU-GOTY.png,i-no-naka-no-kawazu,井の中の蛙大海を知らず,いのなかのかわずたいかいをしらず,朱,#b03a2e,#f7f2e7,極太ゴシック,Dela Gothic One,横書き,PRV-30-SHU-S-GOTY PRV-30-SHU-M-GOTY PRV-30-SHU-L-GOTY
